Filename,SMILES
C00376,CC1=C(/C=C/C(C)=C/C=C/C(C)=C/C=O)C(C)(C)CCC1
C00378,Cc1ncc(C[n+]2csc(CCO)c2C)c(N)n1
C00379,OC[C@H](O)[C@@H](O)[C@H](O)CO
C00380,Nc1cc[nH]c(=O)n1
C00381,CC(C)=CCC/C(C)=C/CC/C(C)=C/CC/C(C)=C\CCC(C)CCO
C00383,O=C(O)CC(=O)O
C00385,O=c1[nH]c(=O)c2[nH]cnc2[nH]1
C00386,NCCC(=O)N[C@@H](Cc1c[nH]cn1)C(=O)O
C00387,Nc1nc2c(ncn2[C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)c(=O)[nH]1
C00388,NCCc1c[nH]cn1
C00389,O=c1c(O)c(-c2ccc(O)c(O)c2)oc2cc(O)cc(O)c12
C00390,COc1c(O)c(C)c(C/C=C(\C)CCC=C(C)C)c(O)c1OC
C00392,OC[C@@H](O)[C@@H](O)[C@H](O)[C@H](O)CO
C00394,Nc1nc2c(ncn2C2O[C@H](COP(=O)(O)OP(=O)(O)O[C@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)[C@@H](O)[C@H]2O)c(=O)[nH]1
C00395,*C(=O)N[C@@H]1C(=O)N2[C@@H](C(=O)O)C(C)(C)S[C@H]12
C00396,c1cncnc1
C00397,NC[C@H]1O[C@H](O[C@@H]2[C@@H](N)C[C@@H](N)[C@H](O[C@H]3O[C@H](CO)[C@@H](O)[C@H](N)[C@H]3O)[C@H]2O)[C@H](N)C[C@@H]1O
C00398,NCCc1c[nH]c2ccccc12
C00399,COC1=C(OC)C(=O)C(C/C=C(\C)CCC=C(C)C)=C(C)C1=O
C00400,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O
C00401,*O[C@@H]1O[C@H](CO)[C@H](O)[C@H](O[C@@H]2O[C@H](C(=O)O)[C@@H](*)[C@H](O)[C@H]2O)[C@H]1NC(C)=O
C00402,N[C@H](CC(=O)O)C(=O)O
C00403,*C(N)C(=O)NC(*)C(=O)NC(*)C(=O)O
C00404,O=P(O)(O)OP(=O)(O)OP(=O)(O)O
C00405,*[C@@H](N)C(=O)O
C00406,COc1cc(/C=C/C(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)(O)OP(=O)(O)OC[C@H]2O[C@@H](n3cnc4c(N)ncnc43)[C@H](O)[C@@H]2OP(=O)(O)O)ccc1O
C00407,CC[C@H](C)[C@H](N)C(=O)O
C00408,O=C(O)[C@@H]1CCCCN1
C00409,CS
C00410,CC(=O)[C@H]1CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C
C00411,COc1cc(/C=C/C(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)(O)OP(=O)(O)OC[C@H]2O[C@@H](n3cnc4c(N)ncnc43)[C@H](O)[C@@H]2OP(=O)(O)O)cc(OC)c1O
C00412,CCCCCCCCCCCCCCCCCC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)(O)O
C00413,CN[C@@H]1[C@H](O[C@H]2[C@H](O[C@@H]3[C@@H](NC(=N)N)[C@H](O)[C@@H](NC(=N)N)[C@H](O)[C@H]3O)O[C@@H](C)[C@]2(O)C=O)O[C@@H](CO)[C@H](O)[C@H]1O
C00414,O=C1CCCCC1
C00415,Nc1nc2c(c(=O)[nH]1)N=C(CNc1ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc1)CN2
C00416,*C(=O)OCC(COP(=O)(O)O)OC(*)=O
C00417,O=C(O)/C=C(/CC(=O)O)C(=O)O
C00418,C[C@@](O)(CCO)CC(=O)O
C00419,*[C@@H]1O[C@H](COP(=O)(O)O[C@H]2[C@@H](O)[C@H](*)O[C@@H]2COP(=O)(O)O[C@H]2[C@@H](O)[C@H](*)O[C@@H]2CO)[C@@H](O)[C@H]1O
C00420,OCC1OC(OC2C(CO)OC(OC3C(CO)OC(O)C(O)C3O)C(O)C2O)C(O)C(O)C1O
C00422,*C(=O)OCC(COC(*)=O)OC(*)=O
C00423,O=C(O)/C=C/c1ccccc1
C00424,C[C@H](O)C=O
C00427,CCCCC[C@H](O)/C=C/[C@H]1[C@H]2C[C@H](OO2)[C@@H]1C/C=C\CCCC(=O)O
C00429,O=C1CCNC(=O)N1
C00430,NCC(=O)CCC(=O)O
C00431,NCCCCC(=O)O
C00433,O=CCCC(=O)C(=O)O
C00436,NCCCCNC(N)=O
C00437,CC(=O)N[C@@H](CCCN)C(=O)O
C00438,NC(=O)N[C@@H](CC(=O)O)C(=O)O
C00439,N=CN[C@@H](CCC(=O)O)C(=O)O
C00440,CN1c2c(nc(N)[nH]c2=O)NC[C@@H]1CNc1ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc1
C00441,N[C@@H](CC=O)C(=O)O
C00445,Nc1nc2c(c(=O)[nH]1)[N+]1=CN(c3ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc3)CC1CN2
C00446,O=P(O)(O)O[C@H]1O[C@H](CO)[C@H](O)[C@H](O)[C@H]1O
C00447,O=C(COP(=O)(O)O)[C@@H](O)[C@H](O)[C@H](O)[C@H](O)COP(=O)(O)O
C00448,CC(C)=CCC/C(C)=C/CC/C(C)=C/COP(=O)(O)OP(=O)(O)O
C00449,N[C@@H](CCCCN[C@@H](CCC(=O)O)C(=O)O)C(=O)O
C00450,O=C(O)[C@@H]1CCCC=N1
C00451,O=C(O)C[C@H](C(=O)O)[C@@H](O)C(=O)O
C00454,*[C@@H]1O[C@H](COP(=O)(O)OP(=O)(O)O)[C@@H](O)[C@H]1O
C00455,NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)([O-])O)[C@@H](O)[C@H]2O)c1
C00458,Nc1ccn([C@H]2C[C@H](O)[C@@H](COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O2)c(=O)n1
C00459,Cc1cn([C@H]2C[C@H](O)[C@@H](COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O2)c(=O)[nH]c1=O
C00460,O=c1ccn([C@H]2C[C@H](O)[C@@H](COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O2)c(=O)[nH]1
C00461,*O[C@@H]1[C@@H](CO)O[C@@H](*)[C@H](NC(C)=O)[C@H]1O
C00462,*[H]
C00463,c1ccc2[nH]ccc2c1
C00466,CC(=O)C(C)O
C00468,C[C@]12CC[C@@H]3c4ccc(O)cc4CC[C@H]3[C@@H]1CCC2=O
C00469,CCO
C00470,O=C(O)[C@H]1O[C@H](O[C@H]2[C@@H](C(=O)O)O[C@H](O[C@H]3[C@@H](C(=O)O)OC(O)[C@H](O)[C@H]3O)[C@H](O)[C@H]2O)[C@H](O)[C@@H](O)[C@H]1O
C00472,O=C1C=CC(=O)C=C1
C00473,CC1=C(/C=C/C(C)=C/C=C/C(C)=C/CO)C(C)(C)CCC1
C00474,OC[C@H](O)[C@H](O)[C@H](O)CO
C00475,Nc1ccn([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)c(=O)n1
C00476,OC1OC[C@@H](O)[C@H](O)[C@@H]1O
C00477,C[C@H]([C@H](O)CCC(C)(C)O)[C@H]1CC[C@@]2(O)C3=CC(=O)[C@@H]4C[C@@H](O)[C@@H](O)C[C@]4(C)[C@H]3CC[C@]12C
C00479,CCC=O
C00481,c1cn[nH]c1
C00482,COc1cc(/C=C/C(=O)O)cc(OC)c1O
C00483,NCCc1ccc(O)cc1
C00486,C=CC1=C(C)/C(=C/c2[nH]c(Cc3[nH]c(/C=C4\NC(=O)C(C)=C4C=C)c(C)c3CCC(=O)O)c(CCC(=O)O)c2C)NC1=O
C00487,C[N+](C)(C)CC(O)CC(=O)O
C00488,NC=O
C00489,O=C(O)CCCC(=O)O
C00490,C=C(CC(=O)O)C(=O)O
C00491,N[C@@H](CSSC[C@H](N)C(=O)O)C(=O)O
C00492,OC[C@H]1O[C@@](CO)(O[C@H]2O[C@H](CO[C@H]3O[C@H](CO)[C@H](O)[C@H](O)[C@H]3O)[C@@H](O)[C@H](O)[C@H]2O)[C@@H](O)[C@@H]1O
C00493,O=C(O)C1=C[C@@H](O)[C@@H](O)[C@H](O)C1
C00495,COC(=O)c1cc(O)cc(OC)c1C(=O)c1c(O)cc(C)cc1O
C00497,O=C(O)C[C@@H](O)C(=O)O
C00498,Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)(O)OP(=O)(O)O[C@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@@H](O)[C@H]1O
C00499,NC(=O)NC(NC(N)=O)C(=O)O
C00500,C=CC1=C(C)/C(=C/C2=N/C(=C\c3[nH]c(/C=C4\NC(=O)C(C)=C4C=C)c(C)c3CCC(=O)O)C(CCC(=O)O)=C2C)NC1=O
C00501,Nc1ccn([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)O[C@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)[C@@H](O)[C@H]2O)c(=O)n1
C00502,O=C(O)[C@H](O)[C@@H](O)[C@H](O)CO
C00503,OC[C@H](O)[C@H](O)CO
C00504,Nc1nc2ncc(CNc3ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc3)nc2c(=O)[nH]1
C00506,N[C@@H](CS(=O)(=O)O)C(=O)O
C00507,C[C@@H]1OC(O)[C@H](O)[C@H](O)[C@H]1O
C00508,OCC1(O)OC[C@H](O)[C@@H]1O
C00509,O=C1C[C@@H](c2ccc(O)cc2)Oc2cc(O)cc(O)c21
C00510,CCCCCCCC/C=C\CCCCCCCC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)(O)O
C00511,C=CC(=O)O
C00512,CC(C)(COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)(O)O)[C@@H](O)C(=O)NCCC(=O)NCCSC(=O)c1ccccc1
C00513,Nc1ccn([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OCC(O)CO)[C@@H](O)[C@H]2O)c(=O)n1
C00514,O=C(O)[C@@H](O)[C@@H](O)[C@H](O)[C@H](O)CO
C00515,NCCC[C@@H](N)C(=O)O
C00517,CCCCCCCCCCCCCCCC=O
C00518,*O[C@@H]1O[C@H](C(=O)O)[C@@H](O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O*)[C@H]2NC(C)=O)[C@H](O)[C@H]1O
C00519,NCCS(=O)O
C00521,C=C(C)[C@@H]1CC=C(C)CC1
C00522,CC(C)(CO)[C@@H](O)C(=O)O
C00523,C[C@]12CC[C@H]3[C@@H](CC[C@H]4C[C@H](O)CC[C@@]43C)[C@@H]1CCC2=O
C00524,*NC(=O)[C@H](CSC(C)C1=C(C)/C2=C/c3c(C(C)SC[C@H](NC(*)=O)C(=O)N*)c(C)c4n3[Fe]n3/c(c(C)c(CCC(=O)O)/c3=C/C3=N/C(=C\4)C(C)=C3CCC(=O)O)=C\C1=N2)NC(*)=O
C00525,N[C@H](Cc1c[nH]c2ccccc12)C(=O)O
C00526,O=c1ccn([C@H]2C[C@H](O)[C@@H](CO)O2)c(=O)[nH]1
C00527,CC(C)(COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)(O)O)[C@@H](O)C(=O)NCCC(=O)NCCSC(=O)CCCC(=O)O
C00530,Oc1ccc(O)cc1
C00531,C=C(CC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)(O)O)C(=O)O
C00532,OC[C@H](O)C(O)[C@@H](O)CO
C00533,[N]=O
C00534,Cc1ncc(CO)c(CN)c1O
C00535,C[C@]12CC[C@H]3[C@@H](CCC4=CC(=O)CC[C@@]43C)[C@@H]1CC[C@@H]2O
C00536,O=P(O)(O)OP(=O)(O)OP(=O)(O)O
C00538,*C(=O)C=O
C00539,O=C(O)c1ccccc1
C00540,CC(C)(COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)(O)O)[C@@H](O)C(=O)NCCC(=O)NCCSC(=O)/C=C/c1ccccc1
C00541,C/C1=C2/N=C(/C=C3\N=C(/C(C)=C4\N([Co+])C([C@H](CC(N)=O)[C@@]4(C)CCC(=O)NC[C@@H](C)OP(=O)([O-])O[C@@H]4[C@@H](CO)O[C@H](n5cnc6cc(C)c(C)cc65)[C@@H]4O)[C@]4(C)N=C1[C@@H](CCC(N)=O)[C@]4(C)CC(N)=O)[C@@H](CCC(N)=O)C3(C)C)[C@@H](CCC(N)=O)[C@]2(C)CC(N)=O
C00542,NC(CCSCC(N)C(=O)O)C(=O)O
C00543,CNC
C00544,O=C(O)Cc1cc(O)ccc1O
C00545,O=C(O)[C@H](O)[C@@H](O)[C@@H](O)CO
C00546,CC(=O)C=O
C00547,NC[C@H](O)c1ccc(O)c(O)c1
C00548,CC(=O)Oc1ccccc1
C00550,*C(=O)N[C@@H](COP(=O)(O)OCC[N+](C)(C)C)[C@H](O)/C=C/CCCCCCCCCCCCC
C00552,O=C(O)[C@@H](O)[C@@H](O)C(=O)O
C00553,CC(C)[C@@H]1CC[C@@H](C)C[C@@H]1O
C00555,NCCCC=O
C00556,OCc1ccccc1
C00557,O=C1CCCC1
C00558,O=C(O)[C@H]1OC(O)(CO)[C@@H](O)[C@H]1O
C00559,Nc1ncnc2c1ncn2[C@H]1C[C@H](O)[C@@H](CO)O1
C00561,N#C[C@H](O)c1ccccc1
C00565,CN(C)C
C00566,CC(C)(COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)(O)O)[C@@H](O)C(=O)NCCC(=O)NCCSC(=O)C[C@](O)(CC(=O)O)C(=O)O
C00568,Nc1ccc(C(=O)O)cc1
C00570,NCCOP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2ccc(N)nc2=O)[C@H](O)[C@@H]1O
C00571,NC1CCCCC1
C00573,*O[C@@H]1[C@@H](O)[C@H](O[C@@H]2[C@@H](COS(=O)(=O)O)O[C@@H](O[C@H]3[C@@H](O)[C@@H](CO)O[C@@H](O[C@@H]4[C@@H](COS(=O)(=O)O)O[C@@H](*)[C@H](NC(C)=O)[C@H]4O)[C@@H]3O)[C@H](NC(C)=O)[C@H]2O)O[C@H](COS(=O)(=O)O)[C@@H]1O
C00575,Nc1ncnc2c1ncn2[C@@H]1O[C@@H]2COP(=O)(O)O[C@H]2[C@H]1O
C00576,C[N+](C)(C)CC=O
C00577,O=C[C@H](O)CO
C00579,NC(=O)CCCCC(S)CCS
C00580,CSC
C00581,N=C(N)NCC(=O)O
C00582,CC(C)(COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)(O)O)[C@@H](O)C(=O)NCCC(=O)NCCSC(=O)Cc1ccccc1
C00583,CC(O)CO
C00584,CCCCC[C@H](O)/C=C/[C@H]1[C@H](O)CC(=O)[C@@H]1C/C=C\CCCC(=O)O
C00585,*NC(=O)[C@H](Cc1ccc(O)cc1)NC(*)=O
C00586,OC[C@H]1OC(O)C[C@@H](O)[C@@H]1O
C00587,O=C(O)c1cccc(O)c1
C00588,C[N+](C)(C)CCOP(=O)(O)O
C00590,COc1cc(/C=C/CO)ccc1O
C00591,*C(=O)N[C@@H]1[C@@H](O)CC(O)(C(=O)O)O[C@H]1[C@H](O)[C@H](O)CO
C00593,O=CCS(=O)(=O)O
C00596,C=C/C=C(/O)C(=O)O
C00599,CC(C)CCC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@@]21C
C00601,O=CCc1ccccc1
C00602,*O[C@@H]1O[C@H](CO)[C@H](O)[C@H](O)[C@H]1O
C00603,NC(=O)N[C@@H](O)C(=O)O
C00605,*/C=C/C(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)(O)O
C00606,N[C@@H](CS(=O)O)C(=O)O
C00609,*CCC=O
C00611,CC(=O)N[C@H]1[C@H](O)O[C@H](CO)[C@@H](O[C@@H]2O[C@H](CO)[C@H](O)[C@H](O)[C@H]2O)[C@@H]1O
C00612,CC(=O)NCCCNCCCCN
C00613,*NC(=O)[C@H](CCCNC(=N)N)NC(*)=O
C00614,*NC(=O)[C@H](CCC(=O)O)NC(*)=O
C00615,*NC(=O)[C@H](Cc1c[nH]cn1)NC(*)=O
C00616,O=c1c(OS(=O)(=O)O)c(-c2ccc(O)c(O)c2)oc2cc(O)cc(O)c12
C00617,O=C(O)[C@H]1O[C@H](OP(=O)(O)OP(=O)(O)OC[C@H]2OC(n3ccc(=O)[nH]c3=O)[C@H](O)[C@@H]2O)[C@H](O)[C@@H](O)[C@H]1O
C00618,O=C(O)[C@@H](O)C(=O)[C@H](O)[C@@H](O)CO
C00619,CC12CCCC1C1CCC3=CC(=O)CCC3(C)C1CC2
C00620,O=P(O)(O)O[C@H]1O[C@H](CO)[C@@H](O)[C@H]1O
C00621,CC(C)=CCC/C(C)=C/CC/C(C)=C/CC/C(C)=C\CCC(C)CCOP(=O)(O)OP(=O)(O)O
C00623,O=P(O)(O)OC[C@@H](O)CO
C00624,CC(=O)N[C@@H](CCC(=O)O)C(=O)O
C00625,*C(=O)N[C@@H]1C(O)O[C@H](CO)[C@@H](O)[C@@H]1O
C00627,Cc1ncc(COP(=O)(O)O)c(CO)c1O
C00628,O=C(O)c1cc(O)ccc1O
C00630,CC(C)C(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)(O)O
C00631,O=C(O)[C@@H](CO)OP(=O)(O)O
C00632,Nc1c(O)cccc1C(=O)O
C00633,O=Cc1ccc(O)cc1
C00634,*O[C@@H]1O[C@H](CO)[C@H](OS(=O)(=O)O)[C@H](O[C@@H]2O[C@H](C(=O)O)[C@@H](*)[C@H](O)[C@H]2O)[C@H]1NC(C)=O
C00635,*O[C@@H]1O[C@H](COS(=O)(=O)O)[C@H](O)[C@H](O[C@@H]2O[C@H](C(=O)O)[C@@H](*)[C@H](O)[C@H]2O)[C@H]1NC(C)=O
C00636,O=P(O)(O)O[C@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@@H]1O
C00637,O=CCc1c[nH]c2ccccc12
C00638,*CCC(=O)O
C00639,CCCCC[C@H](O)/C=C/[C@H]1[C@H](O)C[C@H](O)[C@@H]1C/C=C\CCCC(=O)O
C00640,*[C@H](O)CC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)(O)O
C00641,*C(=O)OCC(CO)OC(*)=O
C00642,O=C(O)Cc1ccc(O)cc1
C00643,N[C@@H](Cc1c[nH]c2ccc(O)cc12)C(=O)O
C00644,O=P(O)(O)OC[C@@H](O)[C@@H](O)[C@H](O)[C@H](O)CO
C00645,CC(=O)N[C@@H]1C(O)O[C@H](CO)[C@@H](O)[C@@H]1O
C00647,Cc1ncc(COP(=O)(O)O)c(CN)c1O
C00650,N#CC(O)c1ccc(O)cc1
C00651,C=C(C[C@H](N)C(=O)O)C(=O)O
C00652,O=C1O[C@H](CO)[C@@H](O)[C@@H]1O
C00653,*C[C@H](O)[C@H](O)[C@H](O)COP(=O)(O)O*
C00655,O=c1[nH]c(=O)c2ncn([C@@H]3O[C@H](COP(=O)(O)O)[C@@H](O)[C@H]3O)c2[nH]1
C00658,*/C=C/C(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)(O)O
C00663,O=P(O)(O)O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O
C00664,N=CN1c2c(nc(N)[nH]c2=O)NC[C@@H]1CNc1ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc1
C00665,O=P(O)(O)OC[C@H]1O[C@@](CO)(OP(=O)(O)O)[C@@H](O)[C@@H]1O
C00666,N[C@@H](CCC[C@H](N)C(=O)O)C(=O)O
C00668,O=P(O)(O)OC[C@H]1O[C@H](O)[C@H](O)[C@@H](O)[C@@H]1O
C00669,N[C@@H](CCC(=O)N[C@@H](CS)C(=O)O)C(=O)O
C00670,C[N+](C)(C)CCOP(=O)(O)OC[C@H](O)CO
C00671,CC[C@H](C)C(=O)C(=O)O
C00672,O=P(O)(O)O[C@@H]1C[C@H](O)[C@@H](CO)O1
C00673,O=P(O)(O)OC[C@H]1OC(O)C[C@@H]1O
C00674,C[C@]12CC[C@H]3[C@@H](CC[C@H]4CC(=O)CC[C@@]43C)[C@@H]1CCC2=O
C00675,*[C@H]1C[C@H](OP(=O)(O)O)[C@@H](CO)O1
C00676,*[C@H]1C[C@H](O)[C@@H](COP(=O)(O)O)O1
C00677,*[C@H]1C[C@H](O)[C@@H](COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O1
C00679,O=C(O)C(=O)C[C@H](O)[C@@H](O)C(=O)O
C00680,N[C@@H](CCC[C@@H](N)C(=O)O)C(=O)O
C00681,*C(=O)OC[C@@H](O)COP(=O)(O)O
C00682,O=C/C=C\C=C(\O)C(=O)O
C00683,C[C@@H](C(=O)O)C(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)(O)O
C00684,O=C(O)C(=O)C[C@@H](O)CO
C00685,*SC(=O)CC(*)=O
C00686,*C(=O)N[C@@H]1C(O)O[C@H](COP(=O)(O)O)[C@@H](O)[C@@H]1O
C00688,Cc1cn([C@H]2C[C@H](O)[C@@H](COP(=O)(O)OP(=O)(O)O[C@H]3O[C@@H](C)C(=O)[C@@H](O)[C@H]3O)O2)c(=O)[nH]c1=O
C00689,O=P(O)(O)OC[C@H]1O[C@H](O[C@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@H](O)[C@@H](O)[C@@H]1O
C00691,O=C1[C@@H](O)[C@H](O)[C@@H](O)[C@H](O)[C@H]1O
C00692,CC(=O)N[C@H]1[C@@H](OP(=O)(O)OP(=O)(O)OC[C@H]2O[C@@H](n3ccc(=O)[nH]c3=O)[C@H](O)[C@@H]2O)O[C@H](CO)[C@@H](O)[C@@H]1O[C@H](C)C(=O)N[C@@H](C)C(=O)N[C@H](CCC(=O)O)C(=O)O
C00693,*/C=C/C(=O)S*
C00694,*O[C@@H]1O[C@H](CO)[C@@H](O[C@@H]2O[C@H](CO)[C@H](O)[C@H](O)[C@H]2O)[C@H](O)[C@H]1NC(C)=O
C00695,C[C@H](CCC(=O)O)[C@H]1CC[C@H]2[C@H]3[C@H](C[C@H](O)[C@@]21C)[C@@]1(C)CC[C@@H](O)C[C@H]1C[C@H]3O
C00696,CCCCC[C@H](O)/C=C/[C@H]1C(=O)C[C@H](O)[C@@H]1C/C=C\CCCC(=O)O
C00697,N#N
C00698,[Cl-]
C00700,O=c1[nH]c(=O)c2ncn([C@@H]3O[C@H](COP(=O)(O)OP(=O)(O)OP(=O)(O)O)[C@@H](O)[C@H]3O)c2[nH]1
C00703,[Hg+2]
C00704,[O][O-]
C00705,Nc1ccn([C@H]2C[C@H](O)[C@@H](COP(=O)(O)OP(=O)(O)O)O2)c(=O)n1
C00706,*N
C00708,[I-]
C00712,CCCCCCCC/C=C\CCCCCCCC(=O)O
C00714,*O[C@H]1O[C@H](C(=O)O)[C@H](O[C@H]2O[C@H](C(=O)OC)[C@H](O[C@H]3O[C@H](C(=O)O)[C@H](O[C@H]4O[C@H](C(=O)OC)[C@H](*)[C@H](O)[C@H]4O)[C@H](O)[C@H]3O)[C@H](O)[C@H]2O)[C@H](O)[C@H]1O
C00715,Nc1nc2nccnc2c(=O)[nH]1
C00716,NC(CO)C(=O)O
C00717,*C(O)CO
C00718,*O[C@H]1O[C@H](CO)[C@@H](*)[C@H](O)[C@H]1O
C00719,C[N+](C)(C)CC(=O)[O-]
C00720,*Br
C00721,*O[C@H]1O[C@H](CO)[C@@H](O[C@H]2O[C@H](CO)[C@@H](*)[C@H](O)[C@H]2O)[C@H](O)[C@H]1O
C00722,*C1OC1*
C00725,O=C(O)CCCCC1CCSS1
C00726,*C#N
C00727,Cc1cc(O)cc(O)c1
C00729,CN1C2CCC1CC(O)C2
C00734,N[C@H]1[C@H](O[C@@H]2[C@@H](CO)O[C@@H](O[C@@H]3[C@@H](CO)O[C@@H](O)[C@H](N)[C@H]3O)[C@H](N)[C@H]2O)O[C@H](CO)[C@@H](O)[C@@H]1O
C00735,C[C@]12C[C@H](O)[C@H]3[C@@H](CCC4=CC(=O)CC[C@@]43C)[C@@H]1CC[C@]2(O)C(=O)CO
C00736,NC(CS)C(=O)O
C00737,OC[C@H]1OC(O)C(O)C(O)C1O
C00738,OCC1OC(O)C(O)C(O)C1O
C00739,NCCCC[C@@H](N)C(=O)O
C00740,N[C@H](CO)C(=O)O
C00741,CC(=O)C(C)=O
C00742,[F-]
C00744,CC[C@H]1OC(=O)C[C@@H](O)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)[C@@H](O[C@H]3C[C@@](C)(O)[C@@H](O)[C@H](C)O3)[C@H](N(C)C)[C@H]2O)[C@@H](CC=O)C[C@@H](C)C(=O)/C=C/C(C)=C/[C@@H]1CO[C@@H]1O[C@H](C)[C@@H](O)[C@@H](O)[C@H]1OC
C00747,c1ccncc1
C00748,C[C@@]1(CC(=O)O)/C2=C/c3c(CC(=O)O)c(CCC(=O)O)c4n3[Fe]N3/C(=C\C5=N/C(=C\4)C(CCC(=O)O)=C5CC(=O)O)[C@@H](CCC(=O)O)[C@](C)(CC(=O)O)/C3=C/C(=N2)[C@H]1CCC(=O)O
C00750,NCCCNCCCCNCCCN
C00751,CC(C)=CCC/C(C)=C/CC/C(C)=C/CC/C=C(\C)CC/C=C(\C)CCC=C(C)C
C00755,COc1cc(C=O)ccc1O
C00756,CCCCCCCCO
C00757,COc1ccc2cc3[n+](cc2c1OC)CCc1cc2c(cc1-3)OCO2
C00758,O=c1ccc2c(O)c3ccoc3cc2o1
C00760,*O[C@@H]1O[C@H](CO)[C@@H](*)[C@H](O)[C@H]1O
C00761,COc1cc(/C=C/CO)ccc1O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O
C00762,C[C@]12CC(=O)[C@H]3[C@@H](CCC4=CC(=O)CC[C@@]43C)[C@@H]1CC[C@]2(O)C(=O)CO
C00763,O=C(O)[C@H]1CCCN1
C00764,OCC1(O)OC[C@@H](O)[C@H](O)[C@H]1O
C00766,O=C1CC(c2ccccc2)Oc2ccccc21
C00770,O=C(O)[C@H](O)[C@@H](O)[C@H](O)[C@@H](O)CO
C00772,CC1(O)CC(=O)OC(O)C1
